Driver,LapNumber,Compound,Stint,TyreLife,Position,LapTime (s),Race,Year,LapTime_Delta,Cumulative_Degradation,PitStop,PitNextLap,RaceProgress,Normalized_TyreLife,Position_Change
TSU,31,HARD,3,4.0,19,80.378,Spanish Grand Prix,2024,-34.977999999999994,6.307000000000016,0,1,0.4025974025974026,0.1,-6.0
TSU,32,HARD,3,5.0,19,80.323,Spanish Grand Prix,2024,-18.39700000000001,6.2520000000000095,0,1,0.4155844155844156,0.125,-6.0
TSU,33,HARD,3,6.0,19,80.172,Spanish Grand Prix,2024,-18.00200000000001,6.101000000000013,0,1,0.4285714285714285,0.15,-6.0
TSU,34,HARD,3,7.0,18,80.557,Spanish Grand Prix,2024,-17.486999999999995,4.464000000000027,0,1,0.4415584415584415,0.175,-6.0
TSU,35,HARD,3,8.0,18,80.188,Spanish Grand Prix,2024,-37.229,4.095000000000027,0,1,0.4545454545454545,0.2,-3.0
TSU,36,HARD,3,9.0,18,82.771,Spanish Grand Prix,2024,-14.935000000000002,6.678000000000026,0,1,0.4675324675324675,0.225,-3.0
TSU,37,HARD,3,10.0,18,80.653,Spanish Grand Prix,2024,-8.491,4.560000000000031,0,1,0.4805194805194805,0.25,-8.0
TSU,38,HARD,3,11.0,18,80.849,Spanish Grand Prix,2024,-1.0750000000000028,4.756000000000029,0,1,0.4935064935064935,0.275,-8.0
TSU,39,HARD,3,12.0,18,81.026,Spanish Grand Prix,2024,-1.2210000000000036,4.933000000000021,0,1,0.5064935064935064,0.3,-8.0
TSU,40,HARD,3,13.0,18,82.1,Spanish Grand Prix,2024,-1.1180000000000092,6.007000000000019,0,1,0.5194805194805194,0.325,-9.0
TSU,41,HARD,3,14.0,18,81.475,Spanish Grand Prix,2024,-0.2890000000000015,5.382000000000019,0,1,0.5324675324675324,0.35,-9.0
TSU,42,HARD,3,15.0,19,84.313,Spanish Grand Prix,2024,2.5289999999999964,8.220000000000027,0,1,0.5454545454545454,0.375,-10.0
TSU,43,HARD,3,16.0,18,80.875,Spanish Grand Prix,2024,-1.0529999999999973,4.782000000000025,0,1,0.5584415584415584,0.4,-9.0
TSU,44,HARD,3,17.0,18,86.386,Spanish Grand Prix,2024,4.561999999999998,10.29300000000002,0,1,0.5714285714285714,0.425,-9.0
TSU,45,SOFT,4,1.0,20,101.067,Spanish Grand Prix,2024,3.816999999999993,-16.18400000000001,1,0,0.5844155844155844,0.0333333333333333,-10.0
TSU,46,SOFT,4,2.0,20,80.706,Spanish Grand Prix,2024,-16.340000000000003,-36.545,1,0,0.5974025974025974,0.0666666666666666,-10.0
TSU,47,SOFT,4,3.0,20,80.461,Spanish Grand Prix,2024,-16.644999999999996,-36.790000000000006,1,0,0.6103896103896104,0.1,-10.0
TSU,48,SOFT,4,4.0,20,82.703,Spanish Grand Prix,2024,-14.334999999999994,-34.548,1,0,0.6233766233766234,0.1333333333333333,-10.0
TSU,49,SOFT,4,5.0,20,81.799,Spanish Grand Prix,2024,-14.757999999999996,-35.452,1,0,0.6363636363636364,0.1666666666666666,-10.0
TSU,50,SOFT,4,6.0,20,79.815,Spanish Grand Prix,2024,-16.573000000000008,-37.43600000000001,1,0,0.6493506493506493,0.2,-10.0
TSU,51,SOFT,4,7.0,20,79.678,Spanish Grand Prix,2024,-16.664,-37.57300000000001,1,0,0.6623376623376623,0.2333333333333333,-10.0
TSU,52,SOFT,4,8.0,20,79.818,Spanish Grand Prix,2024,-18.376999999999995,-37.43300000000001,1,0,0.6753246753246753,0.2666666666666666,-10.0
TSU,53,SOFT,4,9.0,20,80.029,Spanish Grand Prix,2024,0.2109999999999985,-37.22200000000001,0,0,0.6883116883116883,0.3,0.0
TSU,54,SOFT,4,10.0,20,80.437,Spanish Grand Prix,2024,0.4080000000000012,-36.81400000000001,0,0,0.7012987012987013,0.3333333333333333,0.0
TSU,55,SOFT,4,11.0,19,79.564,Spanish Grand Prix,2024,-0.8730000000000047,-37.68700000000001,0,0,0.7142857142857143,0.3666666666666666,1.0
TSU,56,SOFT,4,12.0,19,79.447,Spanish Grand Prix,2024,-0.1169999999999902,-37.804,0,0,0.7272727272727273,0.4,0.0
TSU,57,SOFT,4,13.0,19,79.464,Spanish Grand Prix,2024,0.0169999999999959,-37.787000000000006,0,0,0.7402597402597403,0.4333333333333333,0.0
TSU,58,SOFT,4,14.0,19,79.642,Spanish Grand Prix,2024,0.1779999999999972,-37.60900000000001,0,0,0.7532467532467533,0.4666666666666667,0.0
TSU,59,SOFT,4,15.0,19,80.129,Spanish Grand Prix,2024,0.487000000000009,-37.122,0,0,0.7662337662337663,0.5,0.0
TSU,60,SOFT,4,16.0,19,79.796,Spanish Grand Prix,2024,-0.3329999999999984,-37.455,0,0,0.7792207792207793,0.5333333333333333,0.0
TSU,61,SOFT,4,17.0,19,80.117,Spanish Grand Prix,2024,0.3209999999999979,-37.134,0,0,0.7922077922077922,0.5666666666666667,0.0
TSU,62,SOFT,4,18.0,19,84.052,Spanish Grand Prix,2024,3.9350000000000014,-33.199,0,0,0.8051948051948052,0.6,0.0
TSU,63,SOFT,4,19.0,19,80.309,Spanish Grand Prix,2024,-3.743000000000009,-36.94200000000001,0,0,0.8181818181818182,0.6333333333333333,0.0
TSU,64,SOFT,4,20.0,19,80.103,Spanish Grand Prix,2024,-0.206000000000003,-37.14800000000001,0,0,0.8311688311688312,0.6666666666666666,0.0
TSU,65,SOFT,4,21.0,19,80.515,Spanish Grand Prix,2024,0.4120000000000061,-36.736,0,1,0.8441558441558441,0.7,0.0
VER,1,SOFT,1,4.0,2,83.186,Spanish Grand Prix,2024,-21.806999999999988,-18.22700000000006,0,1,0.0128205128205128,0.1142857142857142,0.0
VER,2,SOFT,1,5.0,2,79.871,Spanish Grand Prix,2024,-17.801000000000002,-21.54200000000008,0,1,0.0256410256410256,0.1428571428571428,0.0
VER,3,SOFT,1,6.0,1,79.364,Spanish Grand Prix,2024,-17.078999999999994,-22.049000000000063,0,1,0.0384615384615384,0.1714285714285714,1.0
VER,4,SOFT,1,7.0,1,80.766,Spanish Grand Prix,2024,-14.339,-27.46600000000005,0,1,0.0512820512820512,0.2,1.0
VER,5,SOFT,1,8.0,1,80.827,Spanish Grand Prix,2024,-13.031999999999996,-49.51800000000007,0,1,0.0641025641025641,0.2285714285714285,1.0
VER,6,SOFT,1,9.0,1,80.876,Spanish Grand Prix,2024,-11.757999999999996,-81.85500000000006,0,1,0.0769230769230769,0.2571428571428571,1.0
VER,7,SOFT,1,10.0,1,80.973,Spanish Grand Prix,2024,-10.284999999999997,-81.75800000000007,0,1,0.0897435897435897,0.2857142857142857,1.0
VER,8,SOFT,1,11.0,1,80.989,Spanish Grand Prix,2024,-9.777,-81.74200000000006,0,1,0.1025641025641025,0.3142857142857143,1.0
VER,9,SOFT,1,12.0,1,81.042,Spanish Grand Prix,2024,-9.117000000000004,-81.68900000000006,0,1,0.1153846153846153,0.3428571428571428,1.0
VER,10,SOFT,1,13.0,1,81.003,Spanish Grand Prix,2024,-8.292000000000002,-81.72800000000007,0,1,0.1282051282051282,0.3714285714285714,1.0
VER,11,SOFT,1,14.0,1,80.954,Spanish Grand Prix,2024,-8.74600000000001,-81.77700000000007,0,1,0.141025641025641,0.4,1.0
VER,12,SOFT,1,15.0,1,81.376,Spanish Grand Prix,2024,-7.614999999999995,-81.35500000000006,0,1,0.1538461538461538,0.4285714285714285,1.0
VER,13,SOFT,1,16.0,1,80.807,Spanish Grand Prix,2024,-7.724999999999994,-81.92400000000006,0,1,0.1666666666666666,0.4571428571428571,1.0
VER,14,SOFT,1,17.0,1,80.989,Spanish Grand Prix,2024,-7.537999999999997,-81.74200000000006,0,1,0.1794871794871795,0.4857142857142857,1.0
VER,15,SOFT,1,18.0,1,81.097,Spanish Grand Prix,2024,-7.540000000000006,-81.63400000000007,0,1,0.1923076923076923,0.5142857142857142,1.0
VER,16,SOFT,1,19.0,1,81.223,Spanish Grand Prix,2024,-6.915000000000006,-81.50800000000007,0,1,0.2051282051282051,0.5428571428571428,1.0
VER,17,SOFT,1,20.0,1,84.876,Spanish Grand Prix,2024,-4.379999999999996,-77.85500000000006,0,1,0.2179487179487179,0.5714285714285714,1.0
VER,18,MEDIUM,2,1.0,4,97.657,Spanish Grand Prix,2024,18.077,-19.654,1,0,0.2307692307692307,0.0196078431372549,2.0
VER,19,MEDIUM,2,2.0,4,79.725,Spanish Grand Prix,2024,-0.4460000000000121,-37.586,1,0,0.2435897435897435,0.0392156862745098,2.0
VER,20,MEDIUM,2,3.0,4,79.966,Spanish Grand Prix,2024,0.0799999999999983,-37.345,1,0,0.2564102564102564,0.0588235294117647,2.0
VER,21,MEDIUM,2,4.0,3,80.304,Spanish Grand Prix,2024,0.0490000000000065,-37.00699999999999,1,0,0.2692307692307692,0.0784313725490196,3.0
VER,22,MEDIUM,2,5.0,3,79.742,Spanish Grand Prix,2024,-0.0709999999999979,-37.56899999999999,1,1,0.282051282051282,0.0980392156862745,3.0
VER,23,MEDIUM,2,6.0,3,79.605,Spanish Grand Prix,2024,0.6260000000000048,-37.70599999999999,1,1,0.2948717948717949,0.1176470588235294,3.0
VER,24,MEDIUM,2,7.0,1,79.701,Spanish Grand Prix,2024,0.3369999999999891,-37.61,1,1,0.3076923076923077,0.1372549019607843,5.0
VER,25,MEDIUM,2,8.0,1,79.363,Spanish Grand Prix,2024,-0.0169999999999959,-37.94799999999999,1,1,0.3205128205128205,0.1568627450980392,5.0
VER,26,MEDIUM,2,9.0,1,79.882,Spanish Grand Prix,2024,-29.967,-37.42899999999999,0,1,0.3333333333333333,0.1764705882352941,0.0
VER,27,MEDIUM,2,10.0,1,79.694,Spanish Grand Prix,2024,-50.414,-37.61699999999999,0,1,0.3461538461538461,0.196078431372549,0.0
VER,28,MEDIUM,2,11.0,1,80.101,Spanish Grand Prix,2024,-48.215,-37.21,0,1,0.358974358974359,0.2156862745098039,0.0
VER,29,MEDIUM,2,12.0,1,79.792,Spanish Grand Prix,2024,-54.154,-37.51899999999999,0,1,0.3717948717948718,0.2352941176470588,0.0
VER,30,MEDIUM,2,13.0,1,79.807,Spanish Grand Prix,2024,-6.379999999999996,-37.50399999999999,0,1,0.3846153846153846,0.2549019607843137,0.0
VER,31,MEDIUM,2,14.0,1,80.011,Spanish Grand Prix,2024,-9.207999999999998,-37.3,0,1,0.3974358974358974,0.2745098039215686,0.0
VER,32,MEDIUM,2,15.0,1,79.891,Spanish Grand Prix,2024,-10.823999999999998,-25.58799999999998,0,1,0.4102564102564102,0.2941176470588235,0.0
VER,33,MEDIUM,2,16.0,1,79.836,Spanish Grand Prix,2024,-9.692000000000007,-25.642999999999983,0,1,0.4230769230769231,0.3137254901960784,0.0
VER,34,MEDIUM,2,17.0,1,79.958,Spanish Grand Prix,2024,-7.7960000000000065,-32.04999999999998,0,1,0.4358974358974359,0.3333333333333333,0.0
VER,35,MEDIUM,2,18.0,1,80.185,Spanish Grand Prix,2024,-6.606999999999999,-31.82299999999998,0,1,0.4487179487179487,0.3529411764705882,0.0
VER,36,MEDIUM,2,19.0,1,79.926,Spanish Grand Prix,2024,-6.343000000000004,-32.08199999999998,0,1,0.4615384615384615,0.3725490196078431,0.0
VER,37,MEDIUM,2,20.0,1,79.803,Spanish Grand Prix,2024,-5.945000000000007,-34.252999999999986,0,1,0.4743589743589743,0.392156862745098,0.0
VER,38,MEDIUM,2,21.0,1,79.813,Spanish Grand Prix,2024,-5.572999999999993,-34.24299999999998,0,1,0.4871794871794871,0.4117647058823529,0.0
VER,39,MEDIUM,2,22.0,1,79.669,Spanish Grand Prix,2024,-5.189999999999998,-34.386999999999986,0,1,0.5,0.4313725490196078,0.0
VER,40,MEDIUM,2,23.0,1,80.31,Spanish Grand Prix,2024,-4.400999999999996,-33.74599999999998,0,1,0.5128205128205128,0.4509803921568627,0.0
VER,41,MEDIUM,2,24.0,1,79.648,Spanish Grand Prix,2024,-4.51100000000001,-34.40799999999999,0,1,0.5256410256410257,0.4705882352941176,0.0
VER,42,MEDIUM,2,25.0,1,79.92,Spanish Grand Prix,2024,-4.158999999999992,-34.13599999999998,0,1,0.5384615384615384,0.4901960784313725,0.0
VER,43,MEDIUM,2,26.0,1,80.301,Spanish Grand Prix,2024,-3.991,-33.75499999999998,0,1,0.5512820512820513,0.5098039215686274,0.0
VER,44,MEDIUM,2,27.0,1,83.427,Spanish Grand Prix,2024,-0.9539999999999936,-30.628999999999976,0,1,0.5641025641025641,0.5294117647058824,0.0
VER,45,SOFT,3,1.0,3,97.053,Spanish Grand Prix,2024,-2.1629999999999967,-57.422,1,0,0.5769230769230769,0.0303030303030303,-2.0
VER,46,SOFT,3,2.0,3,77.886,Spanish Grand Prix,2024,-12.936999999999998,-76.589,0,0,0.5897435897435898,0.0606060606060606,-1.0
VER,47,SOFT,3,3.0,2,77.998,Spanish Grand Prix,2024,-4.9069999999999965,-76.47699999999999,0,0,0.6025641025641025,0.0909090909090909,0.0
VER,48,SOFT,3,4.0,1,78.416,Spanish Grand Prix,2024,-2.054000000000002,-76.059,0,0,0.6153846153846154,0.1212121212121212,0.0
VER,49,SOFT,3,5.0,1,78.254,Spanish Grand Prix,2024,-1.1469999999999914,-76.22099999999999,0,0,0.6282051282051282,0.1515151515151515,0.0
VER,50,SOFT,3,6.0,1,78.074,Spanish Grand Prix,2024,-0.5220000000000056,-76.401,0,0,0.6410256410256411,0.1818181818181818,0.0
VER,51,SOFT,3,7.0,1,77.958,Spanish Grand Prix,2024,-0.1509999999999962,-91.142,0,0,0.6538461538461539,0.2121212121212121,0.0
VER,52,SOFT,3,8.0,1,77.931,Spanish Grand Prix,2024,0.0259999999999962,-103.501,0,1,0.6666666666666666,0.2424242424242424,0.0
VER,53,SOFT,3,9.0,1,78.14,Spanish Grand Prix,2024,0.8889999999999958,-103.292,0,1,0.6794871794871795,0.2727272727272727,0.0
VER,54,SOFT,3,10.0,1,77.776,Spanish Grand Prix,2024,-22.113,-103.656,0,1,0.6923076923076923,0.303030303030303,0.0
VER,55,SOFT,3,11.0,1,78.021,Spanish Grand Prix,2024,-52.76799999999999,-103.411,0,1,0.7051282051282052,0.3333333333333333,0.0
VER,56,SOFT,3,12.0,1,78.354,Spanish Grand Prix,2024,-45.638000000000005,-103.078,0,1,0.717948717948718,0.3636363636363636,0.0
VER,57,SOFT,3,13.0,1,78.127,Spanish Grand Prix,2024,-38.53,-103.305,0,1,0.7307692307692307,0.3939393939393939,0.0
VER,58,SOFT,3,14.0,1,78.187,Spanish Grand Prix,2024,-57.377,-103.245,0,1,0.7435897435897436,0.4242424242424242,0.0
VER,59,SOFT,3,15.0,1,78.114,Spanish Grand Prix,2024,-0.2469999999999999,-103.318,0,1,0.7564102564102564,0.4545454545454545,0.0
VER,60,SOFT,3,16.0,1,78.165,Spanish Grand Prix,2024,0.693000000000012,-103.267,0,1,0.7692307692307693,0.4848484848484848,0.0
VER,61,SOFT,3,17.0,1,78.36,Spanish Grand Prix,2024,1.7349999999999994,-103.072,0,1,0.782051282051282,0.5151515151515151,0.0
VER,62,SOFT,3,18.0,1,78.301,Spanish Grand Prix,2024,1.983000000000004,-103.131,0,1,0.7948717948717948,0.5454545454545454,0.0
VER,63,SOFT,3,19.0,1,78.543,Spanish Grand Prix,2024,2.5600000000000023,-102.889,0,1,0.8076923076923077,0.5757575757575758,0.0
VER,64,SOFT,3,20.0,1,79.072,Spanish Grand Prix,2024,3.2420000000000044,-102.36,0,1,0.8205128205128205,0.6060606060606061,0.0
VER,65,SOFT,3,21.0,1,79.467,Spanish Grand Prix,2024,3.5849999999999937,-101.965,0,1,0.8333333333333334,0.6363636363636364,0.0
VER,66,SOFT,3,22.0,1,79.774,Spanish Grand Prix,2024,3.951000000000008,-101.658,0,1,0.8461538461538461,0.6666666666666666,0.0
ZHO,1,SOFT,1,1.0,17,91.052,Spanish Grand Prix,2024,-32.511,-22.77000000000001,0,0,0.0131578947368421,0.0227272727272727,3.0
ZHO,2,SOFT,1,2.0,17,83.016,Spanish Grand Prix,2024,-20.652,-30.80600000000001,0,0,0.0263157894736842,0.0454545454545454,3.0
ZHO,3,SOFT,1,3.0,17,82.516,Spanish Grand Prix,2024,-18.89399999999999,-31.30600000000001,0,0,0.0394736842105263,0.0681818181818181,3.0
ZHO,4,SOFT,1,4.0,17,82.358,Spanish Grand Prix,2024,-17.426999999999992,-23.53700000000002,0,0,0.0526315789473684,0.0909090909090909,3.0
ZHO,5,SOFT,1,5.0,17,82.81,Spanish Grand Prix,2024,-15.516999999999996,-23.085000000000026,0,0,0.0657894736842105,0.1136363636363636,3.0
ZHO,6,SOFT,1,6.0,17,82.951,Spanish Grand Prix,2024,-14.577000000000012,-22.94400000000003,0,0,0.0789473684210526,0.1363636363636363,2.0
ZHO,7,SOFT,1,7.0,16,82.487,Spanish Grand Prix,2024,-12.831000000000005,-23.40800000000003,0,0,0.0921052631578947,0.1590909090909091,3.0
ZHO,8,SOFT,1,8.0,16,82.57,Spanish Grand Prix,2024,-11.319000000000004,-33.157000000000025,0,0,0.1052631578947368,0.1818181818181818,3.0
ZHO,9,SOFT,1,9.0,18,85.889,Spanish Grand Prix,2024,-7.174999999999997,-29.838000000000022,0,0,0.1184210526315789,0.2045454545454545,1.0
ZHO,10,MEDIUM,2,1.0,19,98.315,Spanish Grand Prix,2024,16.370999999999995,-13.816000000000004,1,0,0.131578947368421,0.0144927536231884,-3.0
ZHO,11,MEDIUM,2,2.0,18,80.219,Spanish Grand Prix,2024,-1.3440000000000083,-31.91200000000001,1,0,0.1447368421052631,0.0289855072463768,-2.0
ZHO,12,MEDIUM,2,3.0,17,80.151,Spanish Grand Prix,2024,-1.0420000000000016,-31.980000000000004,1,0,0.1578947368421052,0.0434782608695652,-1.0
ZHO,13,MEDIUM,2,4.0,17,80.739,Spanish Grand Prix,2024,-0.789999999999992,-31.392,1,1,0.1710526315789473,0.0579710144927536,-1.0
ZHO,14,MEDIUM,2,5.0,18,81.869,Spanish Grand Prix,2024,0.605000000000004,-30.262,1,1,0.1842105263157894,0.072463768115942,-2.0
ZHO,15,MEDIUM,2,6.0,17,81.376,Spanish Grand Prix,2024,-0.0709999999999979,-30.754999999999995,1,1,0.1973684210526315,0.0869565217391304,-2.0
ZHO,16,MEDIUM,2,7.0,17,81.382,Spanish Grand Prix,2024,0.9010000000000103,-30.748999999999995,1,1,0.2105263157894736,0.1014492753623188,-2.0
ZHO,17,MEDIUM,2,8.0,16,81.607,Spanish Grand Prix,2024,0.6280000000000001,-30.524,1,1,0.2236842105263158,0.1159420289855072,-1.0
ZHO,18,MEDIUM,2,9.0,14,81.546,Spanish Grand Prix,2024,0.6350000000000051,-30.585,1,1,0.2368421052631578,0.1304347826086956,1.0
ZHO,19,MEDIUM,2,10.0,14,81.379,Spanish Grand Prix,2024,-0.0409999999999968,-30.751999999999995,1,1,0.25,0.144927536231884,1.0
ZHO,20,MEDIUM,2,11.0,13,81.512,Spanish Grand Prix,2024,0.6080000000000041,-30.619,1,0,0.2631578947368421,0.1594202898550724,2.0
ZHO,21,MEDIUM,2,12.0,13,81.79,Spanish Grand Prix,2024,1.121000000000009,-30.341,1,0,0.2763157894736842,0.1739130434782608,2.0
ZHO,22,MEDIUM,2,13.0,13,81.671,Spanish Grand Prix,2024,0.5880000000000081,-30.46,1,0,0.2894736842105263,0.1884057971014492,2.0
ZHO,23,MEDIUM,2,14.0,13,81.796,Spanish Grand Prix,2024,1.0040000000000049,-30.335,1,0,0.3026315789473684,0.2028985507246377,2.0
ZHO,24,MEDIUM,2,15.0,13,81.561,Spanish Grand Prix,2024,1.2140000000000128,-30.57,1,0,0.3157894736842105,0.217391304347826,2.0
ZHO,25,MEDIUM,2,16.0,12,80.469,Spanish Grand Prix,2024,-32.878,-31.66200000000001,0,0,0.3289473684210526,0.2318840579710145,7.0
ZHO,26,MEDIUM,2,17.0,12,81.268,Spanish Grand Prix,2024,-22.176,-30.863,0,0,0.3421052631578947,0.2463768115942029,7.0
ZHO,27,MEDIUM,2,18.0,12,81.179,Spanish Grand Prix,2024,-17.28,-30.952,0,0,0.3552631578947368,0.2608695652173913,7.0
ZHO,28,MEDIUM,2,19.0,12,81.254,Spanish Grand Prix,2024,-16.232,-30.876999999999995,0,0,0.3684210526315789,0.2753623188405797,6.0
ZHO,29,MEDIUM,2,20.0,12,81.057,Spanish Grand Prix,2024,-26.414,-31.074,0,1,0.3815789473684211,0.2898550724637681,6.0
ZHO,30,MEDIUM,2,21.0,12,81.471,Spanish Grand Prix,2024,-7.704999999999998,-30.66,0,1,0.3947368421052631,0.3043478260869565,6.0
ZHO,31,MEDIUM,2,22.0,12,81.426,Spanish Grand Prix,2024,-12.209000000000003,-30.705,0,1,0.4078947368421052,0.3188405797101449,5.0
ZHO,32,MEDIUM,2,23.0,11,81.387,Spanish Grand Prix,2024,-10.317999999999998,-30.744,0,1,0.4210526315789473,0.3333333333333333,6.0
ZHO,33,MEDIUM,2,24.0,11,80.995,Spanish Grand Prix,2024,-10.441999999999991,-31.136,0,1,0.4342105263157895,0.3478260869565217,6.0
ZHO,34,MEDIUM,2,25.0,11,81.273,Spanish Grand Prix,2024,-7.77600000000001,-30.858000000000004,0,1,0.4473684210526316,0.3623188405797101,6.0
ZHO,35,MEDIUM,2,26.0,11,81.418,Spanish Grand Prix,2024,-7.74199999999999,-30.713,0,1,0.4605263157894737,0.3768115942028985,6.0
ZHO,36,MEDIUM,2,27.0,12,82.152,Spanish Grand Prix,2024,-5.497,-29.979,0,1,0.4736842105263157,0.391304347826087,5.0
ZHO,37,MEDIUM,2,28.0,12,81.523,Spanish Grand Prix,2024,-6.587000000000003,-30.608000000000004,0,1,0.4868421052631579,0.4057971014492754,6.0
ZHO,38,MEDIUM,2,29.0,11,81.23,Spanish Grand Prix,2024,-6.697999999999993,-30.901,0,1,0.5,0.4202898550724637,7.0
ZHO,39,MEDIUM,2,30.0,9,81.386,Spanish Grand Prix,2024,-6.491,-30.745000000000005,0,1,0.5131578947368421,0.4347826086956521,9.0
ZHO,40,MEDIUM,2,31.0,10,82.219,Spanish Grand Prix,2024,-5.510000000000005,-29.91200000000001,0,1,0.5263157894736842,0.4492753623188406,7.0
ZHO,41,MEDIUM,2,32.0,11,85.635,Spanish Grand Prix,2024,-1.7379999999999995,-26.495999999999995,0,1,0.5394736842105263,0.463768115942029,5.0
ZHO,42,HARD,3,1.0,17,101.908,Spanish Grand Prix,2024,19.713000000000008,28.091999999999985,1,0,0.5526315789473685,0.0303030303030303,0.0
ZHO,43,HARD,3,2.0,14,78.979,Spanish Grand Prix,2024,-4.847999999999999,5.162999999999983,1,0,0.5657894736842105,0.0606060606060606,2.0
ZHO,44,HARD,3,3.0,13,79.246,Spanish Grand Prix,2024,-2.9010000000000105,5.429999999999978,1,0,0.5789473684210527,0.0909090909090909,3.0
ZHO,45,HARD,3,4.0,13,79.373,Spanish Grand Prix,2024,-25.81599999999999,5.556999999999988,0,0,0.5921052631578947,0.1212121212121212,5.0
ZHO,46,HARD,3,5.0,12,79.226,Spanish Grand Prix,2024,-17.540999999999997,5.409999999999982,0,0,0.6052631578947368,0.1515151515151515,6.0
ZHO,47,HARD,3,6.0,12,79.198,Spanish Grand Prix,2024,-13.39,5.381999999999977,0,0,0.618421052631579,0.1818181818181818,6.0
ZHO,48,HARD,3,7.0,12,79.138,Spanish Grand Prix,2024,-7.334999999999994,5.3219999999999885,0,0,0.631578947368421,0.2121212121212121,6.0
ZHO,49,HARD,3,8.0,12,78.918,Spanish Grand Prix,2024,-5.991,5.10199999999999,0,0,0.6447368421052632,0.2424242424242424,6.0
ZHO,50,HARD,3,9.0,12,78.771,Spanish Grand Prix,2024,-4.153000000000006,4.954999999999984,0,0,0.6578947368421053,0.2727272727272727,6.0
ZHO,51,HARD,3,10.0,12,79.426,Spanish Grand Prix,2024,-2.6059999999999945,5.609999999999985,0,0,0.6710526315789473,0.303030303030303,6.0
ZHO,52,HARD,3,11.0,12,79.908,Spanish Grand Prix,2024,-40.78999999999999,6.0919999999999845,0,1,0.6842105263157895,0.3333333333333333,6.0
ZHO,53,HARD,3,12.0,13,80.885,Spanish Grand Prix,2024,-1.2989999999999924,7.068999999999988,1,1,0.6973684210526315,0.3636363636363636,3.0
ZHO,54,HARD,3,13.0,13,80.055,Spanish Grand Prix,2024,-2.0119999999999862,6.23899999999999,1,1,0.7105263157894737,0.3939393939393939,3.0
ZHO,55,HARD,3,14.0,13,81.227,Spanish Grand Prix,2024,-0.570999999999998,7.410999999999987,1,1,0.7236842105263158,0.4242424242424242,3.0
ZHO,56,HARD,3,15.0,13,79.544,Spanish Grand Prix,2024,-8.51400000000001,5.72799999999998,1,1,0.7368421052631579,0.4545454545454545,3.0
ZHO,57,HARD,3,16.0,13,80.813,Spanish Grand Prix,2024,-37.801,6.996999999999986,1,1,0.75,0.4848484848484848,2.0
ZHO,58,HARD,3,17.0,13,79.368,Spanish Grand Prix,2024,-9.006,5.551999999999978,1,1,0.7631578947368421,0.5151515151515151,1.0
ZHO,59,HARD,3,18.0,13,79.651,Spanish Grand Prix,2024,3.2379999999999995,5.83499999999998,0,1,0.7763157894736842,0.5454545454545454,7.0
ZHO,60,HARD,3,19.0,13,79.743,Spanish Grand Prix,2024,3.3840000000000003,5.926999999999978,0,1,0.7894736842105263,0.5757575757575758,7.0
ZHO,61,HARD,3,20.0,13,79.809,Spanish Grand Prix,2024,2.167999999999992,5.992999999999981,0,1,0.8026315789473685,0.6060606060606061,7.0
ZHO,62,HARD,3,21.0,13,79.831,Spanish Grand Prix,2024,3.432000000000002,6.014999999999986,0,1,0.8157894736842105,0.6363636363636364,7.0
ZHO,63,HARD,3,22.0,13,79.787,Spanish Grand Prix,2024,3.531000000000006,5.970999999999989,0,1,0.8289473684210527,0.6666666666666666,7.0
ZHO,64,HARD,3,23.0,13,80.01,Spanish Grand Prix,2024,4.13900000000001,6.193999999999988,0,1,0.8421052631578947,0.696969696969697,7.0
ZHO,65,HARD,3,24.0,13,80.985,Spanish Grand Prix,2024,1.644999999999996,7.168999999999983,0,1,0.8552631578947368,0.7272727272727273,7.0
ALO,1,INTERMEDIATE,1,1.0,8,97.318,São Paulo Grand Prix,2024,-28.458,-9.065999999999804,1,0,0.0131578947368421,0.0285714285714285,4.0
ALO,2,INTERMEDIATE,1,2.0,8,87.116,São Paulo Grand Prix,2024,-50.527,-19.2679999999998,1,0,0.0263157894736842,0.0571428571428571,4.0
ALO,3,INTERMEDIATE,1,3.0,8,86.966,São Paulo Grand Prix,2024,-49.018000000000015,-19.417999999999807,1,0,0.0394736842105263,0.0857142857142857,4.0
ALO,4,INTERMEDIATE,1,4.0,8,86.72,São Paulo Grand Prix,2024,-42.985000000000014,-19.663999999999803,1,0,0.0526315789473684,0.1142857142857142,4.0
ALO,5,INTERMEDIATE,1,5.0,8,86.044,São Paulo Grand Prix,2024,-43.086,-50.4339999999998,1,0,0.0657894736842105,0.1428571428571428,4.0
